timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,isFailure
1526371739601349,-2,-13,-7,0,-9,-7,-3,-2,false
1526371739601349,-1,-4,-14,-8,-5,2,-1,-2,false
1526371739617358,-1,2,7,-7,13,8,3,2,false
1526371739617358,2,1,14,18,8,4,2,1,false
1526371739619342,0,3,12,16,-6,-10,-2,-1,false
1526371739619342,-4,-9,-19,-10,-21,-9,-7,-4,false
1526371739631349,-4,-6,-17,-24,10,0,-5,-3,false
1526371739631349,-1,2,-3,-7,-24,-12,-3,-3,false
1526371739640363,1,3,12,0,24,12,3,4,false
1526371739640363,2,1,4,10,6,4,3,1,false
1526371739654378,-2,-3,1,15,-5,0,0,-3,false
1526371739654378,0,1,7,0,-7,-5,0,1,false
1526371739661373,-1,-6,-13,-28,-20,-6,-3,-2,false
1526371739661373,0,6,7,0,9,0,1,0,false
1526371739677399,3,6,7,8,5,0,-1,0,false
1526371739677399,-5,-12,-3,4,-5,-8,-2,-1,false
1526371739679380,1,12,16,13,-10,1,1,1,false
1526371739679380,-1,-7,-16,-14,12,11,1,0,false
1526371739691408,4,2,24,14,0,-1,0,2,false
1526371739691408,0,-1,-42,-43,-5,0,-3,-2,false
1526371739700395,-8,-9,5,9,-8,-8,-5,-6,false
1526371739700395,3,-1,15,16,13,1,0,1,false
1526371739722409,3,10,24,27,4,5,3,2,false
1526371739722409,-7,-12,-63,-47,-23,-13,-9,-5,false
1526371739724411,7,6,-13,-24,26,14,8,7,false
1526371739724411,-4,-3,-28,-14,-10,-2,1,-1,false
1526371739737424,-12,-23,5,-12,-5,-10,-10,-11,false
1526371739737424,7,11,10,3,14,14,8,6,false
1526371739743428,-2,-6,17,43,-6,-8,-5,-5,false
1526371739743428,4,7,2,-20,-3,-3,-3,2,false
1526371739751433,-3,-1,-25,-18,-7,-2,-1,-1,false
1526371739751433,-1,-4,0,16,-8,1,3,-1,false
1526371739760439,2,10,8,-8,20,10,3,3,false
1526371739760439,2,0,14,21,11,2,1,-2,false
1526371739774452,0,-5,2,12,-24,-7,-3,-2,false
1526371739774452,0,-3,1,-39,-7,-8,-7,-3,false
1526371739781453,-1,-1,-1,10,-1,-4,-3,-3,false
1526371739781453,-4,1,-23,-36,8,6,3,0,false
1526371739797463,-2,-10,-4,0,7,10,3,-1,false
1526371739797463,2,1,19,32,-8,-6,-1,0,false
1526371739803467,-3,1,-5,4,5,-1,-2,-3,false
1526371739803467,-1,1,4,-24,-18,-11,-6,-4,false
1526371739811489,3,-1,-18,-6,10,3,1,1,false
1526371739811489,1,7,22,22,12,9,4,3,false
1526371739820474,2,5,17,-3,-30,-8,-2,0,false
1526371739820474,-3,-4,0,21,16,0,-4,-2,false
1526371739834483,-4,-8,-40,-20,2,-4,-1,0,false
1526371739834483,0,3,13,27,-6,1,-1,-1,false
1526371739841492,0,1,-18,-21,7,8,6,0,false
1526371739841492,1,5,25,11,-6,-2,-1,-2,false
1526371739856504,-2,-3,5,-9,-12,-4,0,-1,false
1526371739856504,0,5,22,19,16,0,-3,0,false
1526371739863507,-2,-10,-35,-15,-7,-3,-3,0,false
1526371739863507,0,-3,11,12,-4,-6,-1,-2,false
1526371739871509,-2,0,-14,-15,5,0,-2,0,false
1526371739871509,-1,-2,-16,0,-11,-2,0,-1,false
1526371739880514,1,2,25,14,-1,1,1,0,false
1526371739880514,-1,-1,-8,-10,5,5,1,2,false
1526371739894528,0,0,-15,-20,-25,-3,-1,-2,false
1526371739894528,-5,-6,-5,-34,3,-3,-1,-2,false
1526371739901528,0,-8,-5,20,30,6,-1,1,false
1526371739901528,-2,7,6,18,-8,-12,-5,-3,false
1526371739916540,1,3,13,-2,1,-1,-1,1,false
1526371739916540,0,-5,-1,9,-10,6,1,-1,false
1526371739923547,-1,4,-6,-9,2,-2,0,1,false
1526371739923547,-1,-6,6,12,2,7,3,2,false
1526371739940558,-2,11,-1,6,-2,-4,1,1,false
1526371739940558,0,1,11,-4,-10,-9,-4,-1,false
1526371739941559,1,-2,-27,-13,10,3,3,2,false
1526371739941559,2,1,-6,5,12,15,7,0,false
1526371739954568,2,2,22,2,4,1,1,1,false
1526371739954568,-1,0,-13,9,1,1,-1,-4,false
1526371739961576,-2,-3,-25,-23,-19,-8,-5,-4,false
1526371739961576,-1,-3,17,2,-18,-11,-3,-2,false
1526371739976582,-1,-5,-13,2,15,7,0,-1,false
1526371739976582,4,8,22,3,13,6,5,3,false
1526371739983586,0,4,-3,-8,5,8,1,0,false
1526371739983586,-3,-10,-7,-5,-3,-5,-4,-3,false
1526371739999599,2,4,19,26,-26,-5,4,-1,false
1526371739999599,-2,-9,-15,13,27,2,-1,-1,false
1526371740001595,-5,-6,-5,-14,5,0,-3,-5,false
1526371740001595,2,7,19,10,-22,-5,2,-2,false
1526371740014607,-2,-10,-9,-14,6,4,-1,1,false
1526371740014607,6,10,1,-2,17,3,3,2,false
1526371740021612,-4,-11,2,2,-16,-5,-2,-5,false
1526371740021612,-1,4,5,15,1,-3,-1,0,false
1526371740036617,1,3,-17,-12,-15,-7,-4,-2,false
1526371740036617,2,7,-1,15,-10,3,3,2,false
1526371740043627,-3,-6,21,-16,10,-5,-6,-6,false
1526371740043627,5,3,10,6,13,7,5,5,false
1526371740060638,-3,-16,-22,-16,7,2,1,1,false
1526371740060638,-7,0,5,-18,-17,-9,-8,-8,false
1526371740061638,3,6,12,37,-18,-2,-1,1,false
1526371740061638,5,20,41,-8,-22,-2,2,4,false
1526371740074648,-3,-2,-7,40,5,0,1,-8,false
1526371740074648,-3,-12,-21,-28,18,1,-2,-3,false
1526371740081647,-1,-3,-2,-10,25,-2,5,4,false
1526371740081647,-6,-8,-28,10,-8,-6,0,-5,false
1526371740096660,-1,4,20,-3,-9,-9,-14,-2,false
1526371740096660,-4,4,8,-15,-31,-1,-5,-1,false
1526371740103663,10,7,13,34,-55,-14,1,3,false
1526371740103663,-2,2,-7,-51,27,-4,0,-1,false
1526371740119672,-5,-15,-3,-15,-11,-4,-6,-7,false
1526371740119672,3,5,-17,34,37,7,2,0,false
1526371740126677,0,-18,-16,-13,14,8,3,4,false
1526371740126677,-4,-10,-39,5,-35,-6,1,1,false
1526371740134687,2,11,41,18,-47,-12,19,-4,false
1526371740134687,1,-11,11,-48,-17,-18,-39,-2,false
1526371740141687,-20,-5,24,24,80,24,8,39,false
1526371740141687,-8,-7,18,14,9,5,30,-22,false
1526371740156702,-7,11,-1,-17,25,-2,-62,-77,false
1526371740156702,3,4,-25,58,-9,2,6,14,false
1526371740163706,9,-16,-91,-88,-51,-17,6,20,false
1526371740163706,24,3,17,55,-38,-13,17,42,false
1526371740179717,19,44,29,-65,71,44,35,62,false
1526371740179717,-38,-33,-27,1,42,7,-5,-71,false
1526371740181713,-8,-8,-15,-1,73,18,-43,9,false
1526371740181713,-6,4,11,9,13,8,-20,-52,false
1526371740194727,10,0,-2,40,-69,-19,-1,27,false
1526371740194727,15,41,31,-1,-43,-7,16,50,false
1526371740200729,36,-4,-20,20,18,16,47,18,false
1526371740200729,-23,-33,-8,21,62,5,-55,31,false
1526371740218737,-44,-76,-78,-39,-12,-12,-36,-103,false
1526371740218737,15,33,55,18,-47,-2,32,69,false
1526371740223745,-23,-8,37,-9,-66,-28,-31,-127,false
1526371740223745,46,48,21,22,-3,7,32,52,false
1526371740239755,-21,8,4,-48,39,7,29,56,false
1526371740239755,-32,-71,-83,-40,47,8,-25,-34,false
1526371740241753,25,42,13,21,-31,-7,-16,57,false
1526371740241753,-16,4,26,12,-65,-7,-8,-55,false
1526371740254762,4,6,11,-17,-34,-34,42,4,false
1526371740254762,36,20,-58,-64,87,34,-18,47,false
1526371740260769,-38,20,101,1,-19,-16,-7,-60,false
1526371740260769,-42,-65,-64,-48,15,7,-13,-53,false
1526371740276781,52,25,34,119,-78,-16,-2,19,false
1526371740276781,-5,45,71,-56,-35,-30,110,117,false
1526371740283782,-1,-14,-32,7,111,57,-83,-111,false
1526371740283782,16,-19,-44,24,-96,-9,21,14,false
1526371740301793,37,89,48,-9,48,19,67,16,false
1526371740301793,-74,-69,11,53,-19,-9,-98,-64,false
1526371740302794,4,-74,2,-16,-11,-25,15,55,false
1526371740302794,10,-2,-26,-47,-14,10,12,54,false
1526371740314801,79,56,-9,45,12,-3,38,77,false
1526371740314801,-16,84,-33,-19,27,-3,-22,-39,false
1526371740320810,-14,-34,-99,-81,-15,-16,-8,-29,false
1526371740320810,-5,-21,25,-27,-12,-8,-62,9,false
1526371740336817,16,37,42,25,-60,5,79,70,false
1526371740336817,29,14,7,78,41,17,47,90,false
1526371740343827,-4,11,-6,-76,75,-10,-54,-51,false
1526371740343827,-38,41,-6,17,38,-12,-71,-101,false
1526371740359843,-72,-100,7,2,2,15,-66,-2,false
1526371740359843,32,-4,4,21,-120,0,64,6,false
1526371740361836,-10,33,60,127,-97,-19,82,104,false
1526371740361836,94,-1,-63,-42,118,20,-71,5,false
1526371740373846,-66,-17,3,-21,-20,12,60,-61,false
1526371740373846,-67,-120,12,-35,-50,-24,-106,-110,false
1526371740382851,46,117,92,101,-120,-18,51,48,false
1526371740382851,51,12,-2,-8,43,25,113,127,false
1526371740396861,127,72,-67,-84,-1,-17,-52,73,false
1526371740396861,-72,-92,10,61,14,-2,7,-53,false
1526371740403864,17,-114,-37,-64,-38,-15,9,68,false
1526371740403864,20,70,-7,-115,82,19,-9,-59,false
1526371740419875,-6,-26,0,80,-43,8,10,24,false
1526371740419875,14,10,-59,-5,-51,-35,75,21,false
1526371740421873,-7,49,13,10,23,-8,-77,15,false
1526371740421873,-27,-68,1,17,-9,3,65,7,false
1526371740433883,-128,-27,-51,-24,42,-10,-128,-128,false
1526371740433883,81,-7,81,37,-23,14,46,84,false
1526371740442888,42,92,4,79,-119,17,116,-26,false
1526371740442888,-9,-41,112,8,41,-15,-93,29,false
1526371740456896,59,11,-67,-79,96,8,-29,47,false
1526371740456896,-68,9,65,41,-48,-8,-6,-49,false
1526371740463901,43,-50,20,-6,-13,-7,93,69,false
1526371740463901,15,1,-38,-7,9,34,11,76,false
1526371740479912,-43,-6,110,87,-47,-30,-59,-108,false
1526371740479912,34,-7,-100,-96,127,42,83,122,false
1526371740481914,-78,-24,50,92,-52,-40,-113,-112,false
1526371740481914,20,21,9,79,-11,-14,65,-8,false
1526371740493921,-41,-98,12,-46,-55,-31,-103,-59,false
1526371740493921,127,127,-28,-59,87,19,63,87,false
1526371740502927,-95,14,-70,-6,39,18,-15,-30,false
1526371740502927,105,109,41,53,-76,15,121,97,false
1526371740516940,-36,-32,-9,-80,19,-40,-67,-24,false
1526371740516940,-4,122,64,71,-1,16,45,-100,false
1526371740523941,-81,-112,-53,-128,-43,-36,28,-25,false
1526371740523941,-86,86,104,103,60,72,110,93,false
1526371740539961,107,90,-64,11,-13,30,7,-2,false
1526371740539961,31,3,68,54,-115,-47,-46,-15,false
1526371740541952,-30,54,96,80,127,80,61,31,false
1526371740541952,-128,-128,-96,-69,-26,-24,-54,-128,false
1526371740553964,94,-52,-51,-52,-10,24,127,127,false
1526371740553964,-3,-18,14,-19,-101,-89,-128,-35,false
1526371740562967,113,96,22,121,85,84,-61,-65,false
1526371740562967,73,102,87,0,-124,-37,37,78,false
1526371740576976,-66,46,-26,-58,72,5,-18,-45,false
1526371740576976,-85,-118,-2,-18,-92,-12,37,21,false
1526371740583983,-69,-78,-99,-128,-125,-36,98,127,false
1526371740583983,-55,-103,-105,-61,59,-22,-44,-79,false
1526371740599994,109,107,77,6,1,15,-51,-47,false
1526371740599994,63,106,43,103,7,58,84,-11,false
1526371740601995,-63,-84,-70,-111,45,-52,-91,-13,false
1526371740601995,-128,-104,-18,8,-122,-62,26,-50,false
1526371740614005,-98,-46,-72,24,16,21,-25,127,false
1526371740614005,44,26,-12,-10,111,18,-35,-46,false
1526371740623006,127,122,-56,-85,66,28,127,127,false
1526371740623006,-24,-23,-76,-62,-98,-94,-106,-128,false
1526371740637022,-31,102,104,58,-77,4,116,99,false
1526371740637022,108,83,41,36,99,86,121,125,false
1526371740644022,-69,-97,-35,81,-126,-60,-120,-128,false
1526371740644022,15,-59,-90,-34,102,23,70,33,false
1526371740660030,81,39,40,0,-29,-16,75,98,false
1526371740660030,-24,12,-54,24,37,58,-69,-128,false
1526371740662034,-23,-27,65,40,-10,0,-15,-23,false
1526371740662034,15,-44,24,27,22,17,34,56,false
1526371740674043,-92,-55,-62,60,-55,-38,-115,-76,false
1526371740674043,-29,-109,-58,-25,-34,-3,44,58,false
1526371740683046,49,127,56,13,127,27,-76,67,false
1526371740683046,-2,-34,15,-59,-52,11,87,85,false
1526371740697056,80,115,-31,-59,-45,-56,-7,-77,false
1526371740697056,-128,-118,15,30,24,20,38,42,false
1526371740704064,28,-24,-34,7,-14,16,89,39,false
1526371740704064,45,127,13,84,-10,-3,-117,-56,false
1526371740719074,-45,-128,-21,91,5,6,55,71,false
1526371740719074,-59,127,63,33,114,17,-32,85,false
1526371740726077,-19,2,87,2,-81,-71,11,87,false
1526371740726077,112,49,80,127,-67,74,-77,-43,false
1526371740734085,-101,-41,123,110,-30,-58,49,60,false
1526371740734085,77,8,-9,6,20,43,-20,45,false
1526371740743086,-51,-39,-4,17,-128,-35,-26,-50,false
1526371740743086,50,63,103,-109,1,-35,26,113,false
1526371740757099,27,-81,-16,-61,-33,-23,-76,-120,false
1526371740757099,37,115,62,82,-128,6,118,119,false
1526371740764100,18,0,73,26,-81,-56,-113,-102,false
1526371740764100,-111,35,36,118,58,83,19,102,false
1526371740779113,92,62,-128,53,14,10,119,96,false
1526371740779113,-34,-90,-94,-128,35,-41,-50,-109,false
1526371740786117,82,74,-11,1,-94,-16,116,-21,false
1526371740786117,-84,-74,-117,28,27,-5,-84,26,false
1526371740794124,0,-79,63,-74,39,-11,32,111,false
1526371740794124,-57,88,-28,70,-113,-6,-17,-117,false
1526371740803126,-110,-128,-78,66,85,70,85,127,false
1526371740803126,108,127,64,-49,-121,-74,3,-107,false
1526371740817138,31,127,61,88,62,80,50,33,false
1526371740817138,127,44,16,-128,41,-38,10,110,false
1526371740824139,-54,-54,59,-33,-47,-3,64,-63,false
1526371740824139,83,34,38,0,57,41,127,127,false
1526371740839152,-7,59,45,63,16,-16,-41,-128,false
1526371740839152,42,18,-13,-110,-10,-13,70,85,false
1526371740846157,-21,-4,-53,42,-52,-36,-91,-75,false
1526371740846157,85,81,105,40,-7,29,61,80,false
1526371740862168,43,77,80,43,-64,8,8,63,false
1526371740862168,-35,-55,-37,-26,-67,-79,-35,56,false
1526371740864166,56,65,-1,34,127,85,127,127,false
1526371740864166,-50,-76,-105,-63,-128,-121,-128,-57,false
1526371740877175,-83,-106,-79,96,107,103,-73,-95,false
1526371740877175,-29,-82,56,44,-39,-2,-69,2,false
1526371740884180,7,55,5,-58,-50,-23,-33,55,false
1526371740884180,17,3,-119,-26,-21,-40,3,28,false
1526371740899189,58,124,82,-57,-65,9,39,48,false
1526371740899189,9,-4,-23,24,-98,-99,45,-40,false
1526371740908195,115,127,-76,8,92,56,-65,-47,false
1526371740908195,-79,-53,113,108,48,101,127,67,false
1526371740922204,-85,-121,-30,34,-113,-33,-8,-23,false
1526371740922204,-43,49,7,14,-74,6,-54,-105,false
1526371740924206,93,107,19,-62,-71,-45,8,111,false
1526371740924206,60,127,77,76,-128,-79,66,-12,false
1526371740937214,-43,-56,-128,-74,127,107,-71,-55,false
1526371740937214,-34,-115,23,111,34,24,-23,83,false
1526371740944219,-22,6,45,14,-41,13,93,70,false
1526371740944219,56,-14,-114,-43,-68,-48,-116,-11,false
1526371740959229,-43,-78,61,74,31,0,81,64,false
1526371740959229,-15,-30,-29,-88,-61,-26,-13,-70,false
1526371740966238,-87,-128,-36,-73,70,32,-65,-44,false
1526371740966238,4,11,-7,28,13,33,81,84,false
1526371740982249,127,127,55,-67,-115,-83,98,93,false
1526371740982249,-93,-53,-92,5,91,82,-47,-85,false
1526371740984246,14,-128,-50,53,-94,-3,-14,41,false
1526371740984246,57,63,-33,-66,-44,-10,-58,-84,false
1526371740997258,106,127,68,-7,-80,-38,-6,62,false
1526371740997258,27,-9,52,53,-108,-61,6,23,false
1526371741003263,15,11,-62,-77,86,62,63,30,false
1526371741003263,-54,-67,-9,22,-11,22,-13,-128,false
1526371741019274,-10,-37,-32,-12,-83,-8,23,107,false
1526371741019274,-19,61,15,5,-71,-10,-28,-27,false
1526371741026279,-35,-76,2,2,-46,-33,-54,-41,false
1526371741026279,64,99,32,9,-46,-13,42,127,false
1526371741042289,9,44,-5,7,51,13,83,55,false
1526371741042289,-46,-82,-101,-82,78,33,-100,-105,false
1526371741044285,31,69,51,35,-63,-12,-64,-14,false
1526371741044285,-5,40,10,-15,71,29,53,83,false
1526371741057294,0,18,9,0,-58,-38,-35,-48,false
1526371741057294,104,127,24,5,-37,-25,20,59,false
1526371741063297,-29,61,53,64,19,11,29,-41,false
1526371741063297,-110,-125,-28,2,87,20,-54,-81,false
1526371741079308,-25,-2,-18,-20,12,7,-39,-54,false
1526371741079308,19,16,20,-2,-3,-3,22,17,false
1526371741086314,27,56,11,-4,-12,-3,8,12,false
1526371741086314,2,18,55,63,-128,-73,-18,-22,false
1526371741102324,-3,-7,-17,1,100,78,67,-26,false
1526371741102324,-52,-50,5,39,-2,31,14,85,false
1526371741104327,4,4,16,4,-76,-29,60,-20,false
1526371741104327,-32,-4,7,-10,-25,-6,-91,-25,false
1526371741116333,-24,-33,-17,-24,-44,-15,4,-19,false
1526371741116333,71,44,11,-3,-14,-33,70,51,false
1526371741125340,89,95,15,12,25,3,31,92,false
1526371741125340,-89,2,-13,-40,40,8,-38,-103,false
1526371741140350,-79,-107,-54,-11,8,7,-44,-21,false
1526371741140350,29,63,1,-13,29,8,-2,15,false
1526371741146354,4,41,29,4,-17,-14,9,9,false
1526371741146354,45,50,-10,-29,28,7,26,44,false
1526371741170369,-2,8,9,-7,-19,-16,-38,-33,false
1526371741170369,-5,-16,14,25,-20,4,10,-7,false
1526371741171371,16,-14,8,0,15,-1,2,-19,false
1526371741171371,-1,-19,-7,-5,17,13,-10,4,false
1526371741176373,-20,-35,-10,3,-14,-7,-7,-13,false
1526371741176373,17,-16,-9,-21,-46,-17,-4,5,false
1526371741185379,-2,21,9,-6,-43,-13,-25,-22,false
1526371741185379,-6,-33,4,2,103,38,18,11,false
1526371741199388,-10,-31,-30,-43,22,2,2,5,false
1526371741199388,25,33,9,-24,9,5,1,4,false
1526371741206392,-8,4,13,7,-17,10,-10,-24,false
1526371741206392,-8,-33,3,-6,-20,-12,11,13,false
1526371741222404,15,9,8,25,-24,-17,-5,-1,false
1526371741222404,1,15,11,13,13,2,-15,-9,false
1526371741224407,-12,-12,-13,-7,5,6,-1,-11,false
1526371741224407,2,-22,-11,-4,-5,-8,8,13,false
1526371741236412,4,19,6,11,7,-3,-10,-2,false
1526371741236412,-5,-4,-4,-5,-2,4,-1,-5,false
1526371741245420,-4,-8,1,8,11,0,-1,-4,false
1526371741245420,6,4,-9,-9,4,0,3,7,false
1526371741259433,-1,1,-2,-9,-25,-10,-12,-8,false
1526371741259433,-4,-3,7,-9,-11,-7,-2,-3,false
1526371741266437,3,1,-3,-4,7,0,2,-4,false
1526371741266437,0,-3,1,19,-16,-4,-4,0,false
1526371741282444,-7,-10,-10,-25,-11,-7,-4,-4,false
1526371741282444,6,2,5,9,22,9,2,6,false
1526371741284446,0,5,-6,0,1,-6,-8,-5,false
1526371741284446,-4,-12,-10,-4,-22,-7,0,-2,false
1526371741296457,-1,0,4,-19,-7,-6,1,3,false
1526371741296457,4,2,16,19,18,15,7,1,false
1526371741305460,-4,-4,-20,-31,11,2,-8,-6,false
1526371741305460,-3,0,16,3,7,0,3,1,false
1526371741319468,2,3,-8,18,-9,2,1,1,false
1526371741319468,0,-1,4,0,-13,-5,-9,-5,false
1526371741326474,-4,-5,-16,-20,0,-4,-2,-3,false
1526371741326474,0,-6,-7,-2,-13,-3,4,4,false
1526371741342488,1,6,7,22,14,5,0,1,false
1526371741342488,-3,-2,-4,-3,13,-2,-3,-5,false
1526371741344485,1,4,17,24,-3,2,1,0,false
1526371741344485,-1,-8,-3,-19,-2,-3,-1,-1,false
1526371741357497,-2,-3,-19,-4,-7,0,-4,-4,false
1526371741357497,-1,-2,-6,-16,-33,-13,-5,-2,false
1526371741365499,-3,-2,5,52,-13,-4,0,-5,false
1526371741365499,2,0,-8,-41,37,15,6,4,false
1526371741379513,0,0,13,0,5,9,4,0,false
1526371741379513,1,0,7,13,7,0,-4,0,false
1526371741386517,3,11,26,11,-4,4,3,2,false
1526371741386517,-5,-16,-74,-52,-36,-12,-5,-5,false
1526371741402527,-3,-5,-1,7,0,-6,-3,-3,false
1526371741402527,-1,2,-8,-1,-9,-3,-2,-1,false
1526371741404524,2,4,23,7,-2,-1,1,0,false
1526371741404524,2,4,24,35,30,12,4,2,false
1526371741416537,1,0,1,-11,-4,-9,-2,0,false
1526371741416537,-6,-5,-10,0,4,5,1,-2,false
1526371741425539,0,-4,-9,-7,10,2,-1,0,false
1526371741425539,2,0,1,2,-5,-4,-2,2,false
1526371741439552,1,2,0,3,-14,-4,-2,-1,false
1526371741439552,-4,-2,10,10,-15,-12,-4,-2,false
1526371741446553,0,-1,-5,-22,36,12,4,0,false
1526371741446553,-1,3,-4,19,-6,0,-3,1,false
1526371741462567,-3,-5,6,-18,-9,-2,-1,-2,false
1526371741462567,-1,2,-5,-7,6,2,0,-1,false
1526371741464569,-2,-6,-17,-15,1,-4,1,-1,false
1526371741464569,0,0,13,9,-5,-1,-1,0,false
1526371741476577,2,4,3,19,-6,5,2,3,false
1526371741476577,-2,-2,3,-6,-14,-6,-4,-3,false
1526371741485580,-1,3,4,15,2,-7,-4,-3,false
1526371741485580,1,0,12,-8,27,17,5,1,false
1526371741499592,-2,-5,-32,-15,-5,-4,-2,-2,false
1526371741499592,-1,-1,-5,-12,-4,-2,-1,-3,false
1526371741513596,-2,-1,1,-1,-5,-9,-1,-1,false
1526371741513596,-1,0,7,9,-14,-9,-4,-2,false
1526371741522607,1,6,22,13,-29,-2,0,0,false
1526371741522607,-2,-3,-6,5,57,15,3,1,false
1526371741524604,0,-5,-21,-23,14,5,0,0,false
1526371741524604,-2,2,18,15,-3,-3,-1,-1,false
1526371741536617,-1,-3,-2,-13,-7,-6,-2,1,false
1526371741536617,2,-3,-30,-30,-30,-8,-5,-3,false
1526371741545619,-7,-9,-1,8,-5,-5,-3,-4,false
1526371741545619,0,2,1,-9,-1,0,2,-1,false
1526371741559632,1,0,8,11,5,2,-3,-1,false
1526371741559632,3,5,11,15,6,2,7,3,false
1526371741566632,-2,0,-1,2,6,6,2,-4,false
1526371741566632,2,1,-23,-21,-15,-4,-1,1,false
1526371741582648,-1,-5,8,9,5,0,-2,-2,false
1526371741582648,-2,4,5,1,-14,-14,-4,0,false
1526371741584644,3,5,8,-8,-17,-1,-2,-2,false
1526371741584644,0,-3,5,39,50,16,5,1,false
1526371741596652,0,2,-20,-24,23,12,6,3,false
1526371741596652,-3,-6,-14,-9,-11,-2,-1,-2,false
1526371741604661,-2,-2,-1,-11,-21,-12,-4,-2,false
1526371741604661,0,-2,8,-1,-19,-10,-4,-3,false
1526371741619671,2,1,8,14,13,5,2,2,false
1526371741619671,0,3,13,33,7,1,1,-1,false
1526371741626676,1,4,6,-11,-10,-3,0,2,false
1526371741626676,-4,-7,-25,-34,-13,-5,-2,-1,false
1526371741641690,-2,-5,-4,5,14,4,0,-2,false
1526371741641690,-4,-15,-6,-4,-13,-8,-3,-2,false
1526371741648693,-2,1,9,26,6,3,-4,-2,false
1526371741648693,-1,4,12,-4,-9,-3,-1,0,false
1526371741656696,-1,1,1,-8,-6,-1,0,0,false
1526371741656696,-3,-5,-3,10,1,-2,-3,-2,false
1526371741664702,1,0,-5,-17,0,3,1,2,false
1526371741664702,0,1,10,28,1,-4,-1,-1,false
1526371741679712,0,-2,1,1,21,6,2,-1,false
1526371741679712,4,8,6,0,3,3,0,4,false
1526371741686716,-4,-16,-14,-20,-9,-7,-3,-4,false
1526371741686716,0,-3,-1,-2,-26,-10,-3,0,false
1526371741701733,-2,-1,5,11,-4,-4,-4,-2,false
1526371741701733,4,12,20,-2,4,8,3,2,false
1526371741708731,2,4,-14,0,12,4,3,2,false
1526371741708731,-3,1,19,14,8,7,3,0,false
1526371741715732,-2,-4,10,31,-17,-15,-4,-3,false
1526371741715732,0,0,-12,-57,14,4,-1,-1,false
1526371741724742,-3,-7,-9,17,6,-2,0,-1,false
1526371741724742,-1,0,4,-16,-6,-2,0,-1,false
1526371741739751,0,0,-17,-4,1,-5,-2,-1,false
1526371741739751,-3,-7,-9,0,-25,-8,-2,-4,false
1526371741745756,-1,0,7,8,6,-1,-1,-4,false
1526371741745756,6,2,-5,-8,6,3,0,4,false
1526371741761766,0,2,6,5,-27,-6,-1,0,false
1526371741761766,-1,-2,3,3,17,1,2,2,false
1526371741768769,0,1,11,3,26,11,2,0,false
1526371741768769,-3,-7,-29,-1,1,-7,-4,-3,false
1526371741775770,2,12,11,-7,5,9,0,-1,false
1526371741775770,-3,-11,-2,0,-4,-1,-1,-3,false
1526371741784781,-1,0,0,18,-10,-2,-1,2,false
1526371741784781,-1,3,6,-15,-7,-6,-3,0,false
1526371741803790,-2,-2,6,-15,-14,-12,-8,-3,false
1526371741803790,2,5,-5,31,2,6,4,0,false
1526371741805790,-2,2,-3,-22,-8,-6,-1,1,false
1526371741805790,-2,-10,-13,-16,9,7,1,-2,false
1526371741821806,-2,-5,-5,14,12,2,-3,-2,false
