timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,isFailure
1526291690271468,-2,4,1,-9,-3,0,1,-1,false
1526291690278471,0,-1,3,9,2,2,0,1,false
1526291690278471,2,12,13,-1,-3,0,0,-1,false
1526291690294488,-1,-8,-5,0,0,0,0,-1,false
1526291690294488,-2,-9,-1,-1,0,0,0,0,false
1526291690295485,1,9,-6,-1,-1,-1,-1,0,false
1526291690295485,-4,-9,-2,1,-1,-1,0,0,false
1526291690310493,0,0,2,-3,-2,0,0,-2,false
1526291690310493,2,7,0,-2,2,-1,-1,-1,false
1526291690316508,0,-1,1,2,0,0,-1,1,false
1526291690316508,-4,-4,-7,-2,0,2,0,0,false
1526291690331518,-6,-7,-17,-11,-4,-3,0,-4,false
1526291690331518,-2,-16,-2,3,-1,-5,-3,-3,false
1526291690338516,8,12,14,14,5,1,2,4,false
1526291690338516,4,22,21,4,1,-1,-1,3,false
1526291690354527,0,-2,3,0,3,0,-1,-1,false
1526291690354527,-4,1,-8,-5,-2,0,1,-2,false
1526291690355524,-7,-16,-19,-9,-2,-3,-3,-3,false
1526291690355524,-4,-13,-10,-4,-1,-1,-1,-3,false
1526291690370534,4,4,6,0,0,0,0,0,false
1526291690370534,-1,6,3,0,0,0,-1,-1,false
1526291690376549,-4,-6,-4,-2,-1,0,-1,-2,false
1526291690376549,-1,5,-10,6,1,-1,0,-2,false
1526291690391556,-1,-2,9,-7,-5,-3,-1,0,false
1526291690391556,8,25,21,19,3,0,-1,1,false
1526291690398557,4,6,17,1,1,1,2,1,false
1526291690398557,-5,-11,-12,-4,0,-1,0,-1,false
1526291690414567,-4,-6,-11,-3,-1,-2,-2,-3,false
1526291690414567,-3,-8,-5,-6,-2,-2,0,0,false
1526291690415563,-1,-2,-3,-1,-1,-1,-2,-2,false
1526291690415563,-1,-2,0,-2,0,-1,0,-3,false
1526291690430578,0,0,1,1,-1,1,0,0,false
1526291690430578,0,1,0,-6,-2,1,0,0,false
1526291690436578,-8,-2,-25,-9,-3,-2,-2,-6,false
1526291690436578,1,-6,9,5,0,-2,-3,1,false
1526291690451588,15,37,23,9,3,2,2,6,false
1526291690451588,7,9,15,8,3,0,0,2,false
1526291690458596,-4,-4,0,-2,-2,1,0,-1,false
1526291690458596,-5,-14,-14,-7,-2,0,-2,-4,false
1526291690474624,-6,-12,-15,-5,-3,-2,0,-1,false
1526291690474624,-2,-1,-5,-6,-2,0,0,0,false
1526291690475603,1,-5,-1,-1,1,0,-1,-1,false
1526291690475603,1,0,0,-4,-1,-1,-2,-1,false
1526291690496636,1,-2,1,2,1,-1,-1,0,false
1526291690496636,-2,2,-4,-2,-2,-1,0,-1,false
1526291690497620,1,-8,-1,-1,-2,-2,-1,-1,false
1526291690497620,1,6,4,-1,-1,0,1,0,false
1526291690511631,-3,-3,-7,2,-1,0,-1,-2,false
1526291690511631,-8,-14,-10,-13,-4,0,0,-5,false
1526291690518643,0,-12,-11,0,-3,-4,-4,-2,false
1526291690518643,16,39,30,18,5,2,2,7,false
1526291690534647,4,4,16,-15,0,2,0,1,false
1526291690534647,-2,0,-3,4,1,2,0,2,false
1526291690535643,-5,-12,-12,-6,-2,1,-2,-2,false
1526291690535643,-7,-9,-15,-9,-2,-2,-1,-3,false
1526291690550653,-4,-10,-12,3,0,-3,-2,-2,false
1526291690550653,1,3,2,2,0,-3,-2,0,false
1526291690556656,-1,7,7,-1,-2,-3,0,-1,false
1526291690556656,1,-6,-6,-1,0,0,-2,0,false
1526291690571672,-1,-1,-1,1,-1,-1,0,-1,false
1526291690571672,-2,-4,-7,-4,-4,0,-2,-3,false
1526291690578671,-4,-12,-6,-2,1,2,0,-1,false
1526291690578671,1,8,-7,-1,-2,-5,-4,0,false
1526291690594682,4,11,35,25,0,-1,-2,1,false
1526291690594682,2,7,11,-4,-2,0,0,-1,false
1526291690594682,0,4,3,1,2,1,-1,0,false
1526291690594682,-5,-10,-6,-7,2,1,0,-4,false
1526291690609710,-6,-9,-18,-6,0,0,-2,-2,false
1526291690609710,0,-5,-5,3,1,-3,1,-1,false
1526291690616704,0,-1,3,0,-3,-1,1,-1,false
1526291690616704,-5,-9,-10,-6,-1,-2,1,-2,false
1526291690631710,-3,-7,-10,-2,-3,-1,-2,-4,false
1526291690631710,0,3,-1,2,-1,-2,-3,0,false
1526291690638716,3,8,7,0,1,0,1,2,false
1526291690638716,4,8,10,4,-1,1,-2,0,false
1526291690654727,-2,0,-8,-4,0,-1,1,-1,false
1526291690654727,-5,-6,1,0,-1,-2,0,0,false
1526291690654727,1,1,-6,11,1,-2,-4,-2,false
1526291690654727,3,13,16,-6,2,0,2,2,false
1526291690669733,-4,-2,1,-4,-1,1,1,-3,false
1526291690669733,1,14,-2,3,2,0,-3,-1,false
1526291690675757,-1,-19,-8,-4,-2,-1,-2,-1,false
1526291690675757,-5,-7,0,-1,-1,-1,1,-4,false
1526291690690750,-1,-8,-16,-9,-2,0,-2,0,false
1526291690690750,0,1,-5,-5,-2,-2,-1,-2,false
1526291690698757,4,15,5,5,1,-3,0,0,false
1526291690698757,0,-1,11,4,-1,0,0,-1,false
1526291690714761,0,-8,2,-1,0,-1,0,0,false
1526291690714761,-3,6,0,-3,-2,-2,0,-1,false
1526291690714761,3,4,-9,-1,0,1,-1,1,false
1526291690714761,-3,-11,-8,7,-2,-1,-2,-1,false
1526291690729776,-3,-3,0,2,-2,-1,-1,-2,false
1526291690729776,3,-2,13,-11,2,2,0,1,false
1526291690735794,-1,7,8,-3,-2,-1,1,1,false
1526291690735794,0,-4,-10,-2,0,-1,0,-1,false
1526291690750790,-3,0,0,-1,0,-1,-2,-2,false
1526291690750790,-2,-10,-12,-1,-2,-1,0,-2,false
1526291690758795,0,0,1,-2,-1,2,1,-1,false
1526291690758795,-1,-5,-9,-10,0,-1,-1,0,false
1526291690774805,2,25,17,6,-2,-2,0,1,false
1526291690774805,-4,-20,-11,-3,-1,-1,-2,-1,false
1526291690774805,-2,5,11,2,0,1,-1,1,false
1526291690774805,-1,3,-4,1,-1,1,1,-1,false
1526291690789816,6,13,5,1,3,4,0,2,false
1526291690789816,2,8,-3,3,1,-1,-2,-1,false
1526291690795816,-4,-7,-1,0,-1,-2,-2,-2,false
1526291690795816,-1,-9,-10,-8,-2,-3,-3,0,false
1526291690810830,-3,-6,-9,-1,-1,-2,-2,-3,false
1526291690810830,1,6,11,3,1,1,1,0,false
1526291690818835,-1,-1,7,6,0,0,1,-1,false
1526291690818835,-2,0,-2,0,-3,0,1,-2,false
1526291690834841,-3,-8,-7,-19,-1,0,-1,-1,false
1526291690834841,-1,-4,-10,0,-2,0,0,-2,false
1526291690834841,1,1,13,4,-1,0,-1,0,false
1526291690834841,1,5,11,6,-1,0,-1,-1,false
1526291690849856,-2,-6,-8,3,-2,-2,0,0,false
1526291690849856,-5,-4,-3,2,0,1,-1,-3,false
1526291690855876,-4,-7,-11,-9,-3,-1,0,-2,false
1526291690855876,0,0,-1,5,0,-1,-2,-2,false
1526291690870865,1,-2,4,1,2,-2,0,-1,false
1526291690870865,6,17,14,2,0,-2,-2,2,false
1526291690878875,0,5,3,-1,0,-1,1,-1,false
1526291690878875,-5,-10,-9,-2,0,0,-1,-1,false
1526291690893900,-3,-9,-13,-5,-2,-2,-2,-4,false
1526291690893900,-2,-10,-2,-1,-3,-2,-1,-1,false
1526291690900889,1,4,-7,-2,-1,0,-2,-1,false
1526291690900889,-1,-6,6,-3,1,0,0,2,false
1526291690909896,6,22,21,11,0,1,2,2,false
1526291690909896,0,-1,4,2,-2,0,1,3,false
1526291690915907,-2,4,-10,-5,0,-2,-1,-4,false
1526291690915907,-5,-18,-10,-5,-2,-3,-1,-3,false
1526291690930909,-1,4,-2,0,-1,-1,-1,-1,false
1526291690930909,1,0,0,3,1,1,1,0,false
1526291690938915,1,2,3,-5,2,0,1,-1,false
1526291690938915,-1,2,-3,-2,-2,-2,-2,-2,false
1526291690953925,-1,-7,-3,0,1,-2,0,-1,false
1526291690953925,-2,3,2,-5,-2,1,-1,0,false
1526291690960945,-1,-9,-16,-3,-2,-1,-1,2,false
1526291690960945,4,20,13,8,1,0,0,1,false
1526291690969935,2,0,5,10,0,0,-1,1,false
1526291690969935,-5,-7,11,-10,-1,1,0,-2,false
1526291690975956,-3,-5,-7,-3,-3,0,-1,-1,false
1526291690975956,-1,-11,-9,-8,-4,0,-1,-2,false
1526291690990953,3,2,-3,1,-1,-1,-2,1,false
1526291690990953,-1,-12,-7,5,0,-1,1,-1,false
1526291690998950,-1,-3,4,1,1,0,-2,-1,false
1526291690998950,-2,5,-1,-1,0,0,-1,-2,false
1526291691013979,-1,-3,-5,-3,-2,2,0,-3,false
1526291691013979,1,5,3,4,0,-1,0,0,false
1526291691020965,3,8,7,0,3,-2,-1,-3,false
1526291691020965,1,3,8,6,0,1,2,3,false
1526291691029971,-4,-6,-6,-4,0,0,-1,-1,false
1526291691029971,-6,-6,-5,-5,-3,0,-2,-2,false
1526291691035975,-4,-3,-11,5,-2,-2,-1,0,false
1526291691035975,7,18,17,3,1,-2,-1,0,false
1526291691050990,-1,-3,6,3,0,-1,-1,0,false
1526291691050990,-1,1,-1,6,0,-2,-1,-1,false
1526291691058994,0,-2,5,-7,-4,0,0,1,false
1526291691058994,-6,-10,-11,-6,-4,1,0,-1,false
1526291691074005,-4,-6,-13,3,0,-1,-1,-2,false
1526291691074005,2,-9,-6,-9,-2,0,-2,-1,false
1526291691081026,-1,6,6,3,2,0,1,1,false
1526291691081026,4,-4,3,2,0,0,-2,0,false
1526291691097015,0,-10,-8,-3,-2,0,-1,-1,false
1526291691097015,0,16,3,4,1,-2,0,-1,false
1526291691098016,3,3,13,3,1,0,-1,0,false
1526291691098016,-1,-2,-8,-7,-2,0,0,-2,false
1526291691113025,-4,-8,-6,-4,0,-1,1,0,false
1526291691113025,1,-5,-9,-2,-2,0,0,0,false
1526291691119035,-2,0,-1,-4,0,-1,-2,0,false
1526291691119035,0,3,4,0,1,-1,1,0,false
1526291691134045,3,3,5,13,1,-1,-1,0,false
1526291691134045,0,1,5,-8,0,-1,0,0,false
1526291691141050,-3,-1,0,3,-2,-3,-2,-2,false
1526291691141050,-4,-8,-16,-6,0,-3,-1,-2,false
1526291691157060,-1,2,-1,-5,-1,0,-1,1,false
1526291691157060,3,2,11,7,2,-1,0,0,false
1526291691158056,4,4,-1,-3,-2,0,0,1,false
1526291691158056,-4,-3,-2,6,-2,-1,-2,-2,false
1526291691171076,-2,-1,-5,-10,0,-2,-1,-2,false
1526291691171076,-3,0,-2,2,0,1,-1,0,false
1526291691179073,-2,-2,1,14,-1,0,0,0,false
1526291691179073,4,7,4,-7,-2,0,0,0,false
1526291691194079,0,-3,-1,-1,0,-4,0,-1,false
1526291691194079,-4,-8,-12,-2,-2,-1,0,-1,false
1526291691201084,0,-5,-2,-4,-5,-1,-1,1,false
1526291691201084,0,1,-1,2,2,-1,-1,0,false
1526291691217111,1,4,5,1,4,2,3,-1,false
1526291691217111,-2,-4,-12,-2,-1,-1,-2,0,false
1526291691218095,-3,-9,-4,-4,-2,0,-1,-2,false
1526291691218095,0,-3,1,9,-2,-2,0,0,false
1526291691231124,1,28,13,-12,-6,-1,-2,0,false
1526291691231124,1,-10,-4,9,0,-1,-1,0,false
1526291691239112,0,5,7,-10,-1,1,1,0,false
1526291691239112,-4,-12,-5,3,0,1,-3,-2,false
1526291691254123,-5,-2,-5,-1,-3,-4,0,-1,false
1526291691254123,-1,3,-2,-1,-2,-1,1,-2,false
1526291691261124,5,1,-4,7,3,0,0,2,false
1526291691261124,-2,2,4,-4,-1,2,0,-1,false
1526291691277134,-2,-9,-4,-4,-1,-3,-3,-2,false
1526291691277134,-1,-2,-3,-1,-2,-2,-2,0,false
1526291691278136,0,-4,-5,0,1,-2,-2,-1,false
1526291691278136,-1,4,1,-2,-1,-1,0,-1,false
1526291691293145,-1,-17,-2,4,-1,2,0,1,false
1526291691293145,-3,12,2,-17,-3,-1,-1,-3,false
1526291691299153,-3,-7,-8,2,-2,-2,0,-3,false
1526291691299153,1,-5,0,-7,1,-2,-2,-1,false
1526291691314163,1,8,9,0,-2,0,-1,1,false
1526291691314163,1,5,12,10,0,1,-2,-1,false
1526291691321168,0,-13,-3,-2,1,1,1,0,false
1526291691321168,-2,-3,-5,-3,1,-1,-2,-2,false
1526291691337179,-1,-8,-7,3,-1,-1,-1,-2,false
1526291691337179,1,2,-8,-6,-1,-1,0,0,false
1526291691337179,-2,7,6,1,-2,2,1,1,false
1526291691337179,-3,-9,-12,0,-4,0,0,0,false
1526291691352189,4,3,3,-5,1,-2,-1,0,false
1526291691352189,2,6,6,10,0,0,0,2,false
1526291691359193,-4,-5,-5,-7,-3,-4,-2,-2,false
1526291691359193,-1,5,3,5,0,-1,0,0,false
1526291691374202,-1,2,-5,-20,-3,-1,0,0,false
1526291691374202,0,1,-8,4,2,0,1,0,false
1526291691389215,1,8,12,4,0,-1,0,-2,false
1526291691389215,-5,-10,-6,-5,-2,-1,0,-1,false
1526291691397218,-4,-6,-5,3,0,-1,-2,-4,false
1526291691397218,2,-2,-3,14,-1,0,-1,2,false
1526291691397218,0,5,11,-14,-3,-1,-2,0,false
1526291691397218,1,2,0,-3,-1,-1,0,-1,false
1526291691412228,-3,-5,-2,5,0,-1,-1,0,false
1526291691412228,-7,-16,-7,-11,-1,-2,0,-1,false
1526291691419232,-5,-13,-24,-2,-2,-2,-2,-3,false
1526291691419232,6,28,25,16,2,0,1,2,false
1526291691433242,6,9,5,2,-1,2,0,2,false
1526291691433242,1,7,19,-3,0,-1,1,1,false
1526291691441244,-3,-5,-8,0,2,-1,-2,-1,false
1526291691441244,-4,-15,-12,-7,-2,-2,-2,-3,false
1526291691464259,-5,-7,-9,3,0,-1,-1,-2,false
1526291691464259,2,3,4,1,-2,-1,-2,-1,false
1526291691465260,0,-1,-2,-6,0,0,0,-1,false
1526291691465260,-4,-10,-10,-4,-1,-3,-3,-1,false
1526291691472282,2,19,11,3,1,-2,-3,1,false
1526291691472282,11,9,17,4,-1,1,-1,3,false
1526291691478271,0,6,7,4,-1,1,0,-1,false
1526291691478271,2,-4,-4,-7,0,1,1,0,false
1526291691493283,-7,-9,-12,-3,-1,-1,0,-3,false
1526291691493283,-7,-11,-15,-6,-1,-1,-1,-4,false
1526291691501288,2,0,-2,2,1,-2,0,-1,false
1526291691501288,0,8,3,5,-2,0,0,2,false
1526291691517298,-1,-8,-3,-1,-2,0,1,0,false
1526291691517298,-1,-2,-8,-9,0,0,1,0,false
1526291691517298,-2,2,-11,-1,-1,-2,-2,-1,false
1526291691517298,-2,-7,16,2,-4,-2,-3,0,false
1526291691532304,6,4,-10,0,-1,-3,-2,-1,false
1526291691532304,1,9,22,12,3,0,-2,2,false
1526291691538312,1,9,2,0,2,2,3,2,false
1526291691538312,4,4,-9,-1,2,-2,0,0,false
1526291691555319,-3,-9,3,-5,-2,0,1,0,false
1526291691555319,-5,-8,-17,-3,-2,-2,1,-3,false
1526291691561330,-2,-7,-1,0,-2,-2,-2,-1,false
1526291691561330,0,1,-1,-1,0,-1,0,-1,false
1526291691576338,1,-2,-1,0,-1,0,1,-1,false
1526291691576338,-1,-2,-9,-4,1,-3,-2,-4,false
1526291691577337,-2,17,8,1,-2,0,-1,-1,false
1526291691577337,-4,-18,-9,-4,-1,0,2,-3,false
1526291691592347,3,6,-1,0,1,0,-1,-1,false
1526291691592347,2,4,0,2,1,-1,0,1,false
1526291691598352,2,8,12,-1,3,-2,-1,1,false
1526291691598352,2,12,9,-2,-6,0,1,0,false
1526291691613362,-4,-11,-3,-2,0,-1,0,0,false
1526291691613362,-4,-4,-3,0,-1,-3,0,-2,false
1526291691621367,-1,-11,-11,-3,-1,-1,-2,-1,false
1526291691621367,-3,1,-9,-7,0,0,0,-3,false
1526291691637377,-2,-6,0,5,-2,-1,-1,0,false
1526291691637377,3,7,5,-1,0,1,-1,1,false
1526291691637377,2,-8,1,3,0,-1,0,-1,false
1526291691637377,1,19,7,0,1,0,-1,-1,false
1526291691652388,0,-14,-3,3,0,0,-2,-1,false
1526291691652388,-5,0,-3,-10,-4,0,-1,-3,false
1526291691658388,-2,-11,-7,0,-1,-2,-1,-1,false
1526291691658388,-1,2,3,-10,-2,0,-2,0,false
1526291691673398,-1,4,-2,-3,-3,0,-1,-1,false
1526291691673398,0,-5,-2,-1,0,1,0,1,false
1526291691681403,1,0,7,5,-1,-1,-3,-1,false
1526291691681403,-1,-3,-15,5,3,-1,-1,0,false
1526291691696417,0,10,9,-5,-1,-1,-1,0,false
1526291691696417,-2,-12,-4,-3,-2,-1,-2,0,false
1526291691697416,-1,4,-4,-3,-3,1,1,-1,false
1526291691697416,-3,-17,-12,0,3,-2,-1,-3,false
1526291691719432,1,14,12,6,1,1,0,0,false
1526291691719432,3,3,5,5,-1,-1,-1,-1,false
1526291691720428,-2,-3,-2,-6,0,-1,0,-2,false
1526291691720428,-1,0,5,0,-1,-1,-1,0,false
1526291691733441,1,-14,5,5,0,-1,0,0,false
1526291691733441,-3,-9,-14,-4,-1,-1,-1,-3,false
1526291691741447,1,2,3,3,0,1,-2,-1,false
1526291691741447,2,-1,3,-1,-2,-3,-3,0,false
1526291691756458,-2,2,-10,-12,1,-1,-1,-2,false
1526291691756458,0,4,2,4,-3,-1,0,0,false
1526291691757458,-2,-12,-11,1,2,-1,1,1,false
1526291691757458,-3,-2,-1,-1,-4,-2,-3,-2,false
1526291691772466,4,16,8,2,-2,-1,-1,1,false
1526291691772466,1,0,2,-3,0,0,-1,-1,false
1526291691778480,-2,3,3,-4,-2,0,-1,-1,false
1526291691778480,-3,-12,-6,2,2,0,0,-1,false
1526291691793486,-6,-9,-11,-1,-1,-1,-2,-1,false
1526291691793486,2,4,7,7,1,-1,-1,-1,false
1526291691801491,4,14,13,4,-1,0,1,0,false
1526291691801491,2,7,7,1,-2,-2,0,-1,false
1526291691816502,-3,-18,-12,-7,-5,0,0,-3,false
1526291691816502,-5,-3,-10,-6,-3,-1,-1,-3,false
1526291691823507,-2,-6,-5,-1,2,0,-2,-1,false
1526291691823507,-8,-16,-11,-7,-2,1,-2,-3,false
1526291691832506,5,7,-18,9,1,-4,-1,-1,false
1526291691832506,12,34,54,23,3,1,2,6,false
1526291691838511,-1,4,12,-12,-5,-2,0,1,false
1526291691838511,0,-1,-5,-3,-2,1,1,1,false
1526291691853533,-9,-17,-9,-9,-3,-1,-1,-3,false
1526291691853533,-6,-19,-22,-7,-1,-2,-3,-2,false
1526291691861523,0,1,-5,4,-2,-3,-2,-1,false
1526291691861523,1,6,5,-2,-1,-1,-1,3,false
1526291691876532,3,5,11,-1,0,3,1,1,false
1526291691876532,-2,-3,-8,-2,1,0,0,-3,false
1526291691883555,-3,4,-6,-3,-3,0,0,-1,false
1526291691883555,0,-5,4,1,0,-1,0,-2,false
1526291691892543,4,16,3,6,1,1,0,2,false
1526291691892543,-3,-3,9,-3,-1,1,-1,-2,false
1526291691898548,-3,-5,-10,7,2,1,-1,-1,false
1526291691898548,3,3,-1,-2,-2,-3,-2,-1,false
1526291691913561,-1,0,0,6,0,0,1,0,false
1526291691913561,-3,-4,-6,-16,-1,0,-1,1,false
1526291691921566,-5,-13,-10,-5,-3,-1,-1,-3,false
1526291691921566,-1,0,-6,-1,1,-2,-2,-2,false
1526291691936578,3,5,-2,8,0,-1,-1,0,false
1526291691936578,0,1,10,-6,-4,-1,1,2,false
1526291691943583,1,3,8,-1,2,1,-1,2,false
1526291691943583,1,5,7,14,4,0,1,0,false
1526291691952585,-6,-6,-2,-5,-3,-1,0,-1,false
1526291691952585,-3,-12,-20,-4,-2,-1,-3,-2,false
1526291691958591,1,8,3,-3,-3,0,-1,-2,false
1526291691958591,-2,-4,-8,-2,-1,0,0,-2,false
1526291691973616,-2,-4,0,-5,0,0,0,-1,false
1526291691973616,-3,-3,-8,-4,0,-3,0,-2,false
1526291691981606,-4,-2,0,3,-4,-3,0,-2,false
1526291691981606,8,1,11,8,4,0,1,1,false
1526291691996616,6,16,20,9,0,1,0,2,false
1526291691996616,0,1,-1,-15,1,0,1,0,false
1526291692003632,-3,-6,-12,-4,-3,-2,-1,-4,false
1526291692003632,-4,-2,-10,-3,-9,-1,-1,-2,false
1526291692019627,-5,-10,1,-11,-2,0,0,0,false
1526291692019627,-4,-8,-11,-6,-5,-3,-1,-2,false
1526291692020628,9,9,6,1,3,-2,-4,1,false
1526291692020628,2,8,11,10,17,2,1,2,false
1526291692033639,3,-6,7,9,4,2,-1,0,false
1526291692033639,-5,6,-13,-22,-28,-6,-4,-3,false
1526291692041643,-5,-14,-7,4,3,0,0,-1,false
1526291692041643,-1,-2,-3,-18,-18,-2,0,0,false
1526291692056655,-5,-10,-11,-4,20,-3,-3,-4,false
1526291692056655,1,-1,0,21,9,0,0,-1,false
1526291692063660,4,7,13,6,4,2,2,3,false
1526291692063660,4,16,16,8,11,5,-1,1,false
1526291692080671,-2,2,-3,-7,-13,1,1,-1,false
1526291692080671,-1,-6,-7,-12,-22,-5,-3,-1,false
1526291692081668,-5,-10,-19,1,15,-2,-2,-2,false
1526291692081668,-1,13,6,-6,2,-1,0,0,false
1526291692093680,-2,-10,1,-4,-7,1,-1,-1,false
1526291692093680,1,0,10,13,11,8,2,1,false
1526291692101681,1,2,0,3,5,-1,-1,-1,false
1526291692101681,-3,-7,-20,-27,-31,-6,-2,0,false
1526291692116692,-3,3,-1,20,-10,-4,-1,-1,false
1526291692116692,4,12,4,-10,-16,0,0,0,false
1526291692123701,-1,-2,7,6,9,3,-2,-1,false
1526291692123701,-1,-1,4,17,36,9,3,0,false
1526291692139706,-1,-2,-1,-12,-55,-10,-3,-1,false
1526291692139706,-4,-9,-10,5,29,11,5,-4,false
1526291692139706,-4,-4,-9,-23,-18,-8,-22,-10,false
1526291692139706,2,0,10,5,-14,-6,0,7,false
1526291692153716,4,2,-3,0,18,13,10,10,false
1526291692153716,0,3,10,26,13,0,-2,3,false
1526291692160725,0,4,5,-13,-12,12,7,-1,false
1526291692160725,-2,-7,-5,2,-6,-23,-5,-6,false
1526291692175735,3,8,9,7,20,8,-4,-2,false
1526291692175735,-2,-2,-3,2,5,-4,0,-3,false
1526291692183740,-4,-6,-1,13,39,13,0,-10,false
1526291692183740,0,-7,-14,-50,-89,-15,-16,17,false
1526291692199746,4,5,-3,13,21,0,30,8,false
1526291692199746,1,1,5,-2,-10,-7,1,-1,false
1526291692199746,0,8,10,25,16,2,4,0,false
1526291692199746,-1,-4,-6,3,38,12,-4,-13,false
1526291692213758,-2,0,3,-32,-24,-10,-21,0,false
1526291692213758,-1,-6,4,19,20,4,3,-8,false
1526291692220765,-2,-6,-13,15,33,-8,11,-13,false
1526291692220765,-2,-1,-8,-25,-17,4,-8,10,false
1526291692235775,-3,-7,-5,22,39,-7,1,11,false
1526291692235775,3,14,13,-15,-53,2,19,7,false
1526291692243784,-2,-11,-7,-31,29,3,-9,7,false
1526291692243784,-3,5,16,79,11,-7,-1,-21,false
1526291692259786,6,6,-2,-46,26,9,-3,-6,false
1526291692259786,-3,-6,0,4,4,-1,-6,2,false
1526291692259786,1,-1,-9,-20,-58,-11,1,3,false
1526291692259786,-4,-9,-1,12,22,4,-7,-10,false
1526291692273796,-4,1,4,29,-39,-2,-21,-20,false
1526291692273796,-1,5,0,-3,22,4,14,23,false
1526291692280804,-6,-8,-12,-45,-47,-21,-4,1,false
1526291692280804,11,10,14,41,51,20,16,5,false
1526291692295815,-4,-2,2,3,-27,-6,-4,-1,false
1526291692295815,2,-6,-24,-3,-8,-6,-7,0,false
1526291692303820,2,5,20,21,19,12,-4,11,false
1526291692303820,-9,-19,-20,19,2,-10,7,-2,false
1526291692318832,10,26,25,-60,-68,-12,-7,-8,false
1526291692318832,-4,-3,7,60,46,-8,-18,-10,false
1526291692319826,5,10,9,-17,9,20,12,11,false
1526291692319826,2,-2,-12,-6,-18,-21,-8,-8,false
1526291692333840,-11,-13,3,40,15,-12,-2,-4,false
1526291692333840,-1,-1,-11,-52,-26,-2,-1,-1,false
1526291692340845,9,7,7,4,-29,11,9,8,false
1526291692340845,-10,-5,7,30,14,0,-6,-9,false
1526291692355852,-6,-14,-34,-68,-2,-7,-1,2,false
1526291692355852,0,-2,6,46,-5,-6,-8,-4,false
1526291692363859,6,3,4,-19,17,10,4,1,false
1526291692363859,5,6,9,-25,-18,12,7,9,false
1526291692378869,-15,-11,-15,8,-21,-25,-9,-11,false
1526291692378869,1,5,6,21,1,10,-2,-6,false
1526291692379866,-7,-4,-5,-12,6,0,-9,-39,false
1526291692379866,9,8,14,54,28,1,2,47,false
1526291692393875,5,-1,-13,-97,-32,10,21,7,false
1526291692393875,-7,-22,-56,30,22,10,0,-9,false
1526291692400884,15,-4,-11,66,-11,-37,-9,20,false
1526291692400884,-2,26,66,-57,30,25,3,-27,false
1526291692415895,-23,8,35,59,35,3,-4,-23,false
1526291692415895,-11,-7,-7,39,-40,2,2,2,false
1526291692423901,-3,-8,-40,-96,-42,-9,-4,1,false
1526291692423901,0,-25,-44,3,11,-8,-5,20,false
1526291692438910,26,36,81,47,8,5,11,52,false
1526291692438910,-4,-9,-3,-62,6,-6,-8,-63,false
1526291692439906,-6,8,16,71,31,5,-10,2,false
1526291692439906,-11,-11,-41,-86,-89,-7,0,5,false
1526291692453920,23,-23,-29,36,8,-13,-1,77,false
1526291692453920,-11,8,-11,-68,12,-11,2,-64,false
1526291692460925,8,-8,-19,13,23,12,12,24,false
1526291692460925,12,35,84,15,-37,-4,-13,-20,false
1526291692475934,1,-28,-45,41,27,-6,-13,30,false
1526291692475934,15,13,34,24,34,20,13,64,false
1526291692483936,-10,-25,-57,-58,-36,-10,19,38,false
