timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,isFailure
1526290630478785,2,5,3,-3,-2,-2,-1,0,false
1526290630487792,0,-2,-1,-3,0,-3,-2,-3,false
1526290630487792,5,1,-3,-1,-1,0,-2,-1,false
1526290630500800,-1,-9,-4,0,2,4,1,3,false
1526290630500800,1,5,4,0,-1,-2,-1,2,false
1526290630509805,0,2,-1,0,-1,2,0,1,false
1526290630509805,-2,1,-4,-2,-1,-3,0,-1,false
1526290630523814,-3,-7,-4,-1,-2,-1,-2,-3,false
1526290630523814,-4,-6,-9,0,1,0,1,-2,false
1526290630532823,0,2,-1,0,-1,2,-2,-2,false
1526290630532823,-2,-6,1,-1,-2,0,0,0,false
1526290630538828,2,2,-2,0,-4,-2,-1,0,false
1526290630538828,-6,16,-1,0,-1,-2,0,-1,false
1526290630547831,2,-20,-2,0,1,-1,0,-2,false
1526290630547831,-55,6,-4,-1,-1,-2,0,-9,false
1526290630560843,19,-15,1,1,-1,-3,-5,-2,false
1526290630560843,77,23,11,-2,-3,0,5,21,false
1526290630569845,-57,3,-6,-1,1,0,1,-10,false
1526290630569845,-62,10,10,7,7,2,-5,-11,false
1526290630583854,75,-12,-12,-4,-2,-3,-4,-1,false
1526290630583854,-39,-9,6,1,-2,-1,12,31,false
1526290630592860,5,-12,-13,-6,-4,-1,0,3,false
1526290630592860,-29,8,4,2,1,1,0,0,false
1526290630598863,-28,26,17,10,0,0,-1,-17,false
1526290630598863,14,-2,7,0,-5,-3,-7,-5,false
1526290630607869,4,-7,-6,-6,-2,0,2,7,false
1526290630607869,2,-15,-15,-9,-8,-3,-3,-6,false
1526290630620881,-3,-5,-10,-4,-2,1,-1,3,false
1526290630620881,5,-9,-8,0,-1,1,-5,-14,false
1526290630629884,-13,5,6,3,1,-1,0,-2,false
1526290630629884,41,4,-1,-1,3,0,-1,4,false
1526290630643898,2,0,4,0,1,-2,1,-8,false
1526290630643898,-30,-8,-2,-1,1,0,0,6,false
1526290630652899,3,7,3,2,1,0,-2,-3,false
1526290630652899,36,-4,2,0,2,0,3,7,false
1526290630658906,-22,8,-2,-2,1,2,3,4,false
1526290630658906,-21,-16,-9,-4,-1,-2,-2,-16,false
1526290630667909,22,10,11,4,0,1,0,2,false
1526290630667909,20,1,2,-1,-2,-1,-1,2,false
1526290630680921,-18,-7,-6,-6,-3,-3,-1,2,false
1526290630680921,-35,8,1,1,4,4,-2,-14,false
1526290630689925,-3,-14,-30,-10,-5,-1,-2,-6,false
1526290630689925,64,1,15,2,2,1,1,17,false
1526290630703934,10,19,23,16,-1,-2,0,5,false
1526290630703934,29,19,41,25,2,1,1,4,false
1526290630712941,-13,7,4,-4,-3,-3,1,2,false
1526290630712941,-23,-19,-25,-16,-6,-3,-1,-9,false
1526290630727950,-21,-14,-40,-25,-5,-2,-4,-5,false
1526290630727950,-12,-32,-30,-17,0,-2,-5,-8,false
1526290630729951,2,7,9,15,1,0,0,-3,false
1526290630729951,2,17,16,16,1,0,0,1,false
1526290630740958,12,11,28,14,4,2,3,14,false
1526290630740958,-26,5,0,-4,1,1,0,-15,false
1526290630750969,18,-3,1,-13,-7,-2,-5,-2,false
1526290630750969,-7,-12,-18,-7,-3,-3,-1,5,false
1526290630763974,15,-14,-20,-12,-8,-5,-4,-3,false
1526290630763974,-3,-1,0,-3,0,-1,-1,0,false
1526290630772979,-8,-3,-3,2,3,1,0,1,false
1526290630772979,4,11,16,9,2,2,1,0,false
1526290630778983,-8,-1,3,4,1,-1,1,1,false
1526290630778983,2,-25,-14,-9,-3,-2,-5,-4,false
1526290630787992,8,9,-11,-6,1,1,-2,-3,false
1526290630787992,-13,1,10,2,5,0,0,-3,false
1526290630800999,-16,-11,-7,-17,1,-1,1,0,false
1526290630800999,7,17,0,19,9,1,-1,-1,false
1526290630810004,25,28,64,17,6,1,4,6,false
1526290630810004,1,10,-4,-8,-13,-6,-2,0,false
1526290630824014,-7,-28,-6,-10,-9,-4,-2,-3,false
1526290630824014,-5,-10,-19,-16,-3,-1,-1,1,false
1526290630833019,-14,-6,-8,-3,1,-1,0,-3,false
1526290630833019,2,18,14,13,3,-1,-1,-2,false
1526290630847031,2,13,25,14,7,4,1,1,false
1526290630847031,-10,-4,-9,-8,-6,-2,-2,-3,false
1526290630849031,2,-17,-12,4,1,1,-1,-1,false
1526290630849031,-1,-18,-13,-14,-5,-4,-2,-6,false
1526290630870047,-18,-5,-9,-2,3,-2,-1,-6,false
1526290630870047,13,8,-9,5,2,1,1,1,false
1526290630871044,3,2,7,1,0,-2,-2,2,false
1526290630871044,-7,-7,-3,0,-2,1,-2,-7,false
1526290630884059,3,11,4,5,9,5,3,9,false
1526290630884059,-3,0,8,-1,-6,0,1,-3,false
1526290630892064,28,-9,-15,-9,-3,-4,-3,2,false
1526290630892064,-25,-33,-18,-7,5,2,-1,-3,false
1526290630907069,0,14,9,13,2,1,-1,-1,false
1526290630907069,5,20,15,-9,4,0,3,2,false
1526290630909069,-16,-6,-28,5,-2,-4,0,-3,false
1526290630909069,9,3,9,-4,-17,0,0,3,false
1526290630921077,-6,-4,-1,1,5,-1,-3,-5,false
1526290630921077,-1,-19,-6,-4,-6,-3,-3,-1,false
1526290630930083,-5,-2,-7,4,2,-3,-1,-3,false
1526290630930083,3,5,10,6,10,1,1,0,false
1526290630944093,5,4,-5,-3,-2,4,2,4,false
1526290630944093,-1,22,16,1,-8,-3,-1,-1,false
1526290630952099,-24,-9,2,-12,-22,-5,0,-5,false
1526290630952099,28,0,-6,2,4,-2,-27,-12,false
1526290630967112,-21,-14,-12,-4,-2,-2,6,17,false
1526290630967112,15,-2,-12,-2,4,0,1,3,false
1526290630969109,0,-7,1,6,10,2,1,3,false
1526290630969109,-4,11,16,-1,-3,2,11,6,false
1526290630981117,1,10,13,-8,-20,-4,-7,-11,false
1526290630981117,-6,-10,-20,8,10,-1,-5,-6,false
1526290630990123,-10,4,0,-1,6,1,-3,-5,false
1526290630990123,1,-3,0,0,-13,2,9,4,false
1526290631003132,4,-2,0,-13,-1,-5,4,-2,false
1526290631003132,-3,-8,13,5,15,4,2,3,false
1526290631012138,9,19,11,0,-8,2,2,2,false
1526290631012138,-4,-26,-30,-6,-3,-9,-8,-4,false
1526290631027149,1,-5,-2,-9,-13,-2,-2,-1,false
1526290631027149,1,17,12,8,9,0,-14,-5,false
1526290631029312,-5,-1,6,8,7,6,14,-5,false
1526290631029312,16,0,-7,8,17,3,2,23,false
1526290631041157,-13,-6,-5,-4,-10,0,9,-1,false
1526290631041157,4,-3,6,-4,-6,-2,0,2,false
1526290631050163,7,12,1,2,1,1,-3,2,false
1526290631050163,-15,3,5,-7,-9,-2,0,-9,false
1526290631063172,-7,-1,-7,12,12,-1,-4,-1,false
1526290631063172,24,-6,-4,-6,-6,-1,-3,-1,false
1526290631072182,-24,-15,-6,-8,-9,-2,-5,-4,false
1526290631072182,6,-12,-13,2,8,-3,5,0,false
1526290631086191,3,22,8,4,9,1,-5,-1,false
1526290631086191,-6,-7,1,-4,-12,-1,3,-1,false
1526290631095193,-2,-11,-5,-11,-6,-3,-1,1,false
1526290631095193,-2,-7,-15,-1,3,3,0,-3,false
1526290631101198,1,-5,2,-4,-1,0,-2,-4,false
1526290631101198,-1,-7,-21,5,-3,-3,1,1,false
1526290631110203,10,22,25,6,3,1,1,2,false
1526290631110203,-2,1,7,-3,-2,2,-2,1,false
1526290631123212,7,7,-7,4,6,0,-2,-1,false
1526290631123212,-13,-5,-2,-6,-5,-4,2,-2,false
1526290631132218,-3,-23,-21,-6,3,-2,-3,-2,false
1526290631132218,0,14,6,1,-2,0,2,0,false
1526290631147227,1,-17,-5,-3,-4,-1,-2,-1,false
1526290631147227,5,32,2,15,1,1,2,3,false
1526290631149229,-1,-16,9,-15,0,0,0,0,false
1526290631149229,-6,1,2,-8,-7,-2,-2,-3,false
1526290631161236,4,-3,12,0,-4,-1,-1,-1,false
1526290631161236,-2,4,-5,13,2,4,1,1,false
1526290631170243,8,26,19,4,2,-2,-2,2,false
1526290631170243,-3,-5,0,1,-3,-3,2,-1,false
1526290631183251,-6,-13,-17,-9,2,-1,-2,-4,false
1526290631183251,3,-10,-3,-6,-3,-1,0,0,false
1526290631198265,2,8,-7,7,1,0,-2,-1,false
1526290631198265,0,0,5,-3,3,2,1,0,false
1526290631207266,-5,8,4,1,1,2,1,-2,false
1526290631207266,-8,-16,-14,-10,-5,-2,-1,-4,false
1526290631209269,7,-1,-14,1,-1,0,-1,3,false
1526290631209269,5,26,23,3,1,-2,0,1,false
1526290631221276,5,-1,9,11,2,0,1,1,false
1526290631221276,-10,-4,-7,9,1,2,0,-2,false
1526290631230283,1,-19,-6,-28,-5,-1,-1,0,false
1526290631230283,-3,-3,-10,15,1,-2,-1,-2,false
1526290631243291,3,15,21,9,3,-1,-1,0,false
1526290631243291,2,-3,8,-9,-4,-4,-3,0,false
1526290631252297,-2,-7,-6,12,1,0,0,0,false
1526290631252297,-5,-8,-14,-7,-1,-1,0,-2,false
1526290631267306,-3,0,-7,-3,-3,1,1,-1,false
1526290631267306,5,4,2,-4,1,0,1,2,false
1526290631269308,3,10,3,1,1,-1,2,-1,false
1526290631269308,-2,-4,-4,-7,-4,-2,-5,-3,false
1526290631281316,0,-4,2,5,1,-1,1,1,false
1526290631281316,0,-2,6,-5,-2,0,0,0,false
1526290631290323,0,3,-4,6,1,-1,0,0,false
1526290631290323,5,20,6,-1,-3,-1,2,2,false
1526290631303332,-6,-29,-16,3,3,-1,-2,-4,false
1526290631303332,-3,4,-6,-8,-3,0,-2,-3,false
1526290631312337,-2,1,13,-5,0,0,-2,1,false
1526290631312337,-3,-2,-10,6,-2,-1,1,-2,false
1526290631326345,0,-8,-10,-5,1,-3,-1,0,false
1526290631326345,-1,2,2,2,1,-2,2,0,false
1526290631341355,-1,18,14,1,0,-3,-1,-2,false
1526290631341355,-3,-16,-11,-3,3,0,-1,-2,false
1526290631342359,1,4,-7,-6,-4,1,-2,1,false
1526290631342359,5,0,4,5,2,5,3,1,false
1526290631350362,0,2,-8,-2,-3,-1,-2,-1,false
1526290631350362,-1,-6,10,-1,-3,0,1,0,false
1526290631363374,1,-1,-3,2,3,0,1,0,false
1526290631363374,-3,-14,-9,-17,-2,-1,0,-1,false
1526290631372376,-2,-10,2,12,0,-2,-7,-2,false
1526290631372376,-7,-1,0,-2,-2,0,1,-1,false
1526290631386386,9,7,-8,7,-1,-2,1,1,false
1526290631386386,2,10,15,-15,-2,-4,-13,-3,false
1526290631393390,1,-3,-2,-5,1,2,7,2,false
1526290631393390,-4,-10,-5,-5,0,-1,1,-2,false
1526290631401396,-7,-6,-14,0,-1,-2,-3,-4,false
1526290631401396,2,9,8,9,0,1,-1,1,false
1526290631410401,-2,-4,-7,8,0,-1,-2,-1,false
1526290631410401,1,5,4,-13,2,-2,0,0,false
1526290631423415,2,5,15,-2,-4,-1,2,1,false
1526290631423415,-3,3,-2,9,3,-2,0,-2,false
1526290631433417,-7,-13,-3,-3,-2,-1,-3,-2,false
1526290631433417,2,5,-11,-2,-3,0,-1,1,false
1526290631446426,-4,-1,6,0,1,1,0,0,false
1526290631446426,3,4,-2,-6,-2,1,1,2,false
1526290631455431,-3,-25,-12,-3,-5,0,0,-1,false
1526290631455431,-3,-2,-4,5,0,-1,-3,-2,false
1526290631461440,-1,4,6,-17,-1,0,-2,-1,false
1526290631461440,-5,-6,-11,8,-4,-4,-1,-2,false
1526290631470441,4,7,-5,-1,3,0,-1,-1,false
1526290631470441,2,7,11,15,-2,-1,-1,-1,false
1526290631483450,-1,-11,-3,-14,-2,0,-1,-1,false
1526290631483450,-2,-1,-3,3,0,0,2,0,false
1526290631492457,1,2,0,1,0,0,1,0,false
1526290631492457,-1,3,10,0,2,2,-3,1,false
1526290631507471,-6,2,-8,3,-2,1,0,-2,false
1526290631507471,5,-13,5,3,-1,-2,1,1,false
1526290631509468,4,21,8,-2,1,0,-1,2,false
1526290631509468,-1,-7,-5,-3,1,2,-1,-1,false
1526290631521476,-2,-3,-4,7,0,-2,0,-1,false
1526290631521476,-1,-2,2,-3,0,0,0,0,false
1526290631537487,-6,-8,-9,-8,-5,-2,-1,-4,false
1526290631537487,1,-3,-10,-7,1,-2,0,1,false
1526290631543490,6,5,22,15,2,1,1,3,false
1526290631543490,-4,11,12,-1,0,0,1,-2,false
1526290631552496,2,2,6,6,-2,-4,1,-1,false
1526290631552496,-4,-12,-12,-20,0,0,3,-2,false
1526290631567508,0,-12,-13,2,-2,-2,-6,0,false
1526290631567508,-2,9,5,2,3,0,1,1,false
1526290631569508,2,9,6,-8,-4,0,-1,-2,false
1526290631569508,-4,-23,-11,-1,-4,1,0,-2,false
1526290631581516,3,14,1,0,1,-1,2,1,false
1526290631581516,1,3,8,-2,0,1,2,-2,false
1526290631589522,-3,-1,-7,-1,-2,-1,-3,-1,false
1526290631589522,-3,-2,4,3,-1,-1,-4,2,false
1526290631603532,-1,-4,-18,-3,1,-2,-2,-1,false
1526290631603532,0,1,9,1,-5,-1,-3,0,false
1526290631612536,-4,-10,-3,-6,0,1,3,-1,false
1526290631612536,3,14,-6,21,2,-1,-2,-3,false
1526290631626549,2,5,6,-25,-2,-2,0,1,false
1526290631626549,-5,-13,-20,0,-2,-2,1,-1,false
1526290631633549,4,0,10,6,3,0,-3,1,false
1526290631633549,1,2,3,1,-3,-1,-3,-1,false
1526290631641554,2,4,-3,6,1,0,-2,-1,false
1526290631641554,0,-3,7,-4,1,1,0,1,false
1526290631649564,-6,0,-11,-3,-1,0,1,1,false
1526290631649564,1,-4,12,-1,-3,-3,-1,0,false
1526290631663570,3,7,8,5,-1,-1,1,0,false
1526290631663570,-1,-9,-16,-4,-1,-4,-3,-1,false
1526290631672575,3,-4,3,7,-1,-2,-1,-1,false
1526290631672575,2,27,25,-5,-1,0,1,0,false
1526290631686584,-6,-13,-7,-3,-2,1,-1,0,false
1526290631686584,-3,-18,-10,-3,1,0,-2,-1,false
1526290631693589,-5,-11,-11,0,0,1,0,-3,false
1526290631693589,1,-3,-13,-2,-3,0,0,0,false
1526290631700594,-2,-2,8,1,0,0,0,-2,false
1526290631700594,0,10,2,-2,-1,-2,0,-1,false
1526290631709604,2,1,-12,-2,0,-1,0,-1,false
1526290631709604,-2,-4,11,-4,0,-1,2,2,false
1526290631723614,-2,-1,-2,-4,1,0,-2,-1,false
1526290631723614,2,4,3,9,-2,2,1,1,false
1526290631732615,2,5,5,-3,-1,-2,0,0,false
1526290631732615,-1,3,-1,-3,-3,-2,0,-1,false
1526290631746625,-4,-12,-5,2,-3,-2,-3,-3,false
1526290631746625,-2,-12,-14,-5,-1,-1,-1,-2,false
1526290631753630,5,4,19,2,1,0,-1,0,false
1526290631753630,1,37,1,2,0,-2,-1,-2,false
1526290631760634,-3,-25,-11,-1,-1,2,2,0,false
1526290631760634,3,8,9,0,-3,-3,-2,-1,false
1526290631770647,-1,-1,5,4,0,0,1,2,false
1526290631770647,-6,-23,-14,-8,0,-2,-1,-4,false
1526290631783650,2,17,-2,1,0,0,-1,-4,false
1526290631783650,2,9,14,1,1,0,0,1,false
1526290631792654,1,-2,-2,6,-3,-1,-2,0,false
1526290631792654,0,-15,1,-3,-2,0,0,0,false
1526290631814670,-1,8,-12,-4,0,-1,0,0,false
1526290631814670,-7,-22,-15,-10,-2,-2,-1,-3,false
1526290631816672,2,-6,-9,7,1,-2,-1,-1,false
1526290631816672,4,14,18,2,2,2,1,3,false
1526290631829679,1,17,10,3,-5,-2,1,0,false
1526290631829679,2,-12,-5,0,-2,-1,0,-1,false
1526290631831681,-6,-5,-11,-8,-1,-1,-2,-2,false
1526290631831681,-3,-15,-16,-2,1,1,0,-2,false
1526290631843689,1,9,16,7,-3,-1,-1,0,false
1526290631843689,-1,10,2,2,3,0,0,-1,false
1526290631852698,-4,-11,-7,-9,-4,-1,-2,0,false
1526290631852698,1,0,-4,0,0,0,-1,1,false
1526290631866705,1,-1,0,-9,-1,1,-1,1,false
1526290631866705,-4,-8,-9,2,-1,0,4,0,false
1526290631873709,-2,-3,7,-4,-1,1,1,0,false
1526290631873709,-3,11,5,6,-1,-5,-16,-6,false
1526290631889719,1,-2,9,3,0,1,0,2,false
1526290631889719,1,-12,-11,-3,-1,1,-2,1,false
1526290631891720,-2,10,-6,-4,-1,-1,2,-2,false
1526290631891720,-1,2,13,-4,-2,0,3,-2,false
1526290631903733,3,-10,9,13,3,1,2,1,false
1526290631903733,-1,2,-2,-12,-3,-2,0,0,false
1526290631912736,-4,-6,-18,6,3,0,-1,-1,false
1526290631912736,2,-1,9,-6,-1,-1,0,1,false
1526290631926744,-2,2,-2,4,0,0,-1,-4,false
1526290631926744,-2,4,2,-2,-1,-2,0,0,false
1526290631933752,1,-5,0,0,0,-2,-2,-1,false
1526290631933752,-1,-2,-13,6,-1,-2,0,0,false
1526290631949763,1,4,6,-4,2,0,3,0,false
1526290631949763,-2,-4,-1,0,-2,1,0,-1,false
1526290631951761,1,-1,2,-8,-2,-2,-6,-2,false
1526290631951761,1,7,0,5,1,1,3,2,false
1526290631963772,-3,-12,-5,-6,-2,-2,0,-2,false
1526290631963772,-2,4,-5,4,4,-1,0,1,false
1526290631979780,5,8,4,2,2,-2,3,3,false
1526290631979780,0,-3,12,2,1,-1,2,0,false
1526290631986789,-4,1,-12,-5,-1,0,-1,0,false
1526290631986789,0,-2,1,-3,-2,-2,-2,-3,false
1526290631993790,-1,12,-10,-7,-2,-1,0,0,false
1526290631993790,-1,-22,-2,-3,2,2,2,2,false
1526290632010006,-2,-6,-5,0,-3,-1,-1,-3,false
1526290632010006,-1,4,3,-1,-2,-2,-4,-2,false
1526290632011801,3,7,6,-1,2,0,0,0,false
1526290632011801,2,11,3,6,1,1,1,1,false
1526290632023809,-1,-4,-10,-7,-2,-1,-2,-3,false
1526290632023809,-2,-10,-2,-6,2,-1,-1,-2,false
1526290632032816,0,3,-10,11,-4,0,-1,-1,false
1526290632032816,-2,5,12,-7,2,0,1,-2,false
1526290632046826,4,12,19,12,2,-1,-1,1,false
1526290632046826,-1,-1,-6,2,-2,-1,0,1,false
1526290632053828,-2,-6,-3,-5,0,-1,0,0,false
1526290632053828,-3,-15,-18,-5,-2,-2,-4,-3,false
1526290632069839,0,7,-4,0,-1,-2,-1,1,false
1526290632069839,4,7,10,-2,-1,0,0,-1,false
1526290632071841,0,7,5,2,1,1,-2,-1,false
1526290632071841,-2,-20,-16,-1,-4,-2,1,-1,false
1526290632084064,-1,0,-5,-10,4,3,2,-1,false
1526290632084064,1,13,17,13,-5,-1,-1,0,false
1526290632092856,1,1,9,3,0,-1,4,-1,false
1526290632092856,0,2,-5,-3,1,-2,-1,1,false
1526290632107058,-4,-7,0,-20,-5,-2,-2,-1,false
1526290632107058,-1,-2,-12,1,-1,-1,1,1,false
1526290632113868,0,0,4,3,1,1,0,-1,false
1526290632113868,-1,11,0,-3,-3,0,-3,-1,false
1526290632129879,-2,-13,-14,5,1,-1,-2,-2,false
1526290632129879,-3,-2,-2,-11,-1,1,-2,0,false
1526290632131880,5,1,11,0,2,0,-1,-1,false
1526290632131880,1,-6,-7,5,-3,-1,3,0,false
1526290632143889,2,3,2,-1,-7,-2,-3,0,false
1526290632143889,0,3,-4,0,-6,-1,-5,-3,false
1526290632152895,-9,-5,-3,1,-4,-2,-3,-4,false
1526290632152895,-6,-24,-11,-10,1,0,0,-4,false
1526290632166906,1,-4,6,16,9,4,4,0,false
1526290632166906,2,21,10,0,5,-3,-2,2,false
1526290632173918,2,-3,12,-9,3,0,1,0,false
1526290632173918,-1,10,14,5,2,-3,-1,-2,false
1526290632189923,1,-12,-8,-21,-27,-2,0,1,false
1526290632189923,-6,3,4,8,3,-1,0,-3,false
1526290632191920,0,3,-4,-8,1,-2,0,0,false
1526290632191920,4,-2,-4,8,10,7,0,1,false
1526290632203928,4,-4,-13,-1,-13,-4,1,24,false
1526290632203928,-1,5,4,-17,-23,-6,-4,-21,false
1526290632212935,-13,-13,-17,19,2,-2,-1,-11,false
1526290632212935,-3,4,30,-10,-4,-3,-2,-5,false
1526290632226946,-4,7,19,14,19,3,0,-2,false
1526290632226946,3,-4,-6,-4,0,3,2,12,false
1526290632233947,0,-5,-3,-11,-13,-9,-4,-1,false
1526290632233947,4,-5,-27,-5,0,0,2,2,false
1526290632249959,4,10,1,1,13,2,-1,3,false
1526290632249959,1,-1,9,3,8,3,8,-2,false
1526290632251960,-7,-15,-18,-4,6,4,-8,-5,false
1526290632251960,-1,7,-1,20,18,5,-1,1,false
1526290632263968,-1,7,8,-18,-45,-3,-1,-6,false
1526290632263968,1,-12,-17,12,13,-5,0,3,false
1526290632272974,16,2,-11,17,14,13,9,20,false
1526290632272974,1,14,70,17,20,0,2,15,false
1526290632286987,-17,-1,5,3,49,-1,-5,-38,false
1526290632286987,-25,-16,-21,-47,-97,-32,-9,-26,false
1526290632293988,-2,2,0,2,-14,-6,-5,4,false
1526290632293988,3,-8,-22,-7,20,8,4,2,false
1526290632310002,17,-2,-34,10,-3,1,11,17,false
1526290632310002,7,8,31,9,36,2,-9,6,false
1526290632312008,18,6,7,-7,13,4,5,13,false
1526290632312008,13,3,-14,-7,-26,-2,7,1,false
1526290632324008,-18,4,8,-3,44,5,-4,-25,false
1526290632324008,-12,-13,-12,22,-10,-3,3,6,false
1526290632333014,-15,-8,-9,-23,-3,-2,-1,20,false
1526290632333014,28,7,8,-26,-38,-4,22,16,false
1526290632347024,-26,-30,-57,12,25,-25,-29,-59,false
1526290632347024,31,18,16,-37,-22,5,-22,93,false
1526290632354028,-10,-9,-47,5,50,9,0,-49,false
1526290632354028,-3,16,88,17,27,16,-17,14,false
1526290632370042,9,1,-36,-66,-99,5,7,-8,false
1526290632370042,19,-5,18,38,55,-38,-21,85,false
1526290632371039,13,8,9,-21,-44,19,32,-54,false
1526290632371039,-37,-39,-128,17,-39,-38,-20,-27,false
1526290632384046,-28,18,117,-31,26,8,-44,-89,false
1526290632384046,-10,18,-7,-10,-23,18,2,23,false
1526290632393053,2,-2,23,99,11,-6,-22,26,false
1526290632393053,11,-10,-21,-91,-16,4,8,100,false
1526290632407064,16,-19,-53,54,57,2,44,70,false
1526290632407064,-29,-19,-50,-66,7,27,7,-96,false
1526290632413070,14,-13,9,79,25,-40,-13,-19,false
1526290632413070,7,41,65,-4,-98,20,5,-10,false
1526290632430082,-32,-30,-77,-53,6,2,21,29,false
1526290632430082,59,14,87,59,43,20,23,-88,false
1526290632431079,-81,-2,2,-76,-8,-5,-38,92,false
1526290632431079,-8,-3,-71,81,42,66,8,-116,false
1526290632443087,25,50,126,-53,-24,78,19,83,false
1526290632443087,-8,9,-54,84,56,-31,116,-19,false
1526290632453093,39,-35,-110,-124,6,43,-77,8,false
1526290632453093,-47,-60,-100,91,15,-121,-9,0,false
1526290632467104,26,-5,-21,9,9,57,-98,-29,false
1526290632467104,-3,-29,15,-83,-13,9,66,88,false
1526290632473105,37,114,127,107,3,120,127,-89,false
1526290632473105,-33,-26,-35,-128,13,-16,-81,96,false
1526290632490122,8,9,-10,127,34,-120,69,45,false
1526290632490122,-8,-20,-58,-38,26,75,-21,68,false
1526290632491119,23,-10,-96,88,43,4,-18,-46,false
1526290632491119,-10,36,127,-90,-59,-18,-54,-16,false
1526290632503127,44,-8,-65,27,-30,-49,94,60,false
1526290632503127,-63,-12,-19,-45,-23,73,26,-58,false
1526290632512137,41,-9,-41,24,-23,87,12,80,false
1526290632512137,-39,-11,-22,-7,52,-43,49,-128,false
1526290632526142,2,25,115,-117,-24,89,-109,-11,false
1526290632526142,53,-22,-85,106,16,-128,-6,101,false
1526290632535147,-37,28,98,-50,-89,-36,78,-85,false
1526290632535147,45,-1,-6,68,71,118,126,-83,false
1526290632549158,-24,12,98,-57,-17,-112,-69,96,false
1526290632549158,-12,-24,-101,57,-29,45,15,-108,false
